"","Country.Name","Country.Code","Indicator.Name","Indicator.Code","Region","IncomeGroup","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","c1990","c1991","c1992","c1993","c1994","c1995","c1996","c1997","c1998","c1999","c2000","c2001","c2002","c2003","c2004","c2005","c2006","c2007","c2008","c2009","c2010","c2011","c2012","c2013","c2014","c2015","c2016","c2017","c2018","c2019"
"42","Cuba","CUB","GDP (current US$)","NY.GDP.MKTP.CD","Latin America & Caribbean","Upper middle income",2703.16829418751,2278.21038708065,2057.10359549696,2073.09371207959,2624.75703485548,2794.73880836447,2286.92905432119,2308.14661506698,2331.4626913698,2558.90410118548,2747.10030348478,2837.73573008299,2999.24176296717,3197.13318464341,3395.71084290657,3786.66345042341,4336.63802470135,4822.88739601325,5010.4347148258,5120.06423622034,5305.88357790135,6139.71878325885,6497.31476421306,6837.71167985881,7133.33767875907,7694.01463710941,8060.79659761513,8541.21368643707,8824.19400843842,9125.8786794952,3.3613331186811,2.56897106431665,2.02768417603464,1.86758896211362,2.00397454952322,2.12890120226894,2.30362404855528,2.49778656982474,2.45590379886918,2.52601046508093,2.54798869322153,2.46043861908756,2.35899934822097,2.2824451784138,2.25414834041013,2.3371485770143,2.37806833959468,2.46020020102678,2.38053390703459,2.40319711999679,2.50404585658379,2.45535356090678,2.54861109439593,2.5587797731109,2.36050370035326,2.57930015615077,2.39697760941439,2.31408498804535,2.35576425673763,2.28614606482985
"43","Cyprus","CYP","GDP (current US$)","NY.GDP.MKTP.CD","Europe & Central Asia","High income",7293.26053417832,7368.20663535373,8633.60494663237,8049.21044066212,8870.70654132752,11612.3892431523,11462.8124697062,10713.5613057979,11278.2049796512,11336.2341586294,10586.2096054796,10828.0522909193,11689.4595161923,14641.5875690824,17142.1032056294,17937.3188400948,19199.074852149,22533.2177905635,25744.7511292006,23627.7676722863,23127.8442798171,24506.1898728398,22006.6089186687,20894.8186464557,20096.251232662,17090.9788868376,17906.0327437408,19387.2378727339,21460.9322696569,21490.8364227355,5.98735220762416,6.52517299370085,6.84478085459837,7.01068702290076,7.14367629350714,6.83897773065183,7.10993261020396,7.06919960951088,7.27404782603911,7.41861391783804,7.55866713029319,7.27917240287668,7.33903267690851,7.88073610273546,7.69984482517824,7.68738995147937,7.65178267406849,7.81229474594221,7.84971427697395,7.54037216743924,7.10037694495719,6.7832051350026,6.25525300704339,5.62128765811609,5.90993462864135,5.90015211594322,6.16994330846697,6.23895373215257,6.05417461355457,5.99879528274471
"44","Czechia","CZE","GDP (current US$)","NY.GDP.MKTP.CD","Europe & Central Asia","High income",3941.50309406941,2896.60913065503,3372.86542951102,3956.1783495613,4630.55121674353,5824.12129119574,6532.83705470199,6034.48843731935,6489.7036188033,6337.41912037126,6029.03819275358,6637.04165713981,8060.86870292424,9818.56849307485,11749.8526643577,13430.6698955613,15261.7975911138,18466.5479299215,22804.5776774507,19861.6974295256,19960.0684872157,21871.2660754129,19870.8012123404,20133.1691431353,19890.9199056648,17829.6983223668,18575.2320271915,20636.1999524349,23419.7356136502,23660.1488068317,14.5354533934042,13.2802021772547,12.9991666927509,12.6797520391138,12.0684134173351,12.1213259711949,12.2866736705425,12.1106767761396,11.5519420172554,10.8859902799144,12.0106526893106,12.0118180158673,11.6241026972564,12.0433608720608,12.1054015686817,11.7508040045152,11.7786031293504,12.0033078275103,11.3928281667189,10.6444541759874,10.7165940611452,10.4010178048188,10.091539280351,9.62025725850339,9.26430284305406,9.4006680021085,9.62775004201401,9.61164734090237,9.49206819894537,9.02278615795801
"45","Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD","Europe & Central Asia","High income",22303.9613266627,23357.757725073,26438.2303888418,25522.6295733617,27076.60675014,31658.3493789136,30485.8665482279,26964.0494672674,27289.0593603191,26734.9425369251,23694.7604830673,23628.3272122367,25197.2656001847,30310.3575963774,34106.6581224001,34520.2396492496,36353.8803343632,41640.0808695147,45612.7106221442,41650.3678297162,41572.4559481508,46705.8957963353,43855.8544658618,46298.9229177341,48023.8699845463,41103.2564363768,42136.1207907991,44652.5891722718,47973.6076235097,46794.8992915602,12.0266092332951,11.654850552459,11.0737916485487,10.9302581733486,10.7553753423387,10.7086296660041,11.0400032443453,10.6375624550716,10.5457596691758,10.1533195218436,10.0993160227641,10.2936341472078,10.1029847239038,10.1387088183608,9.95040259124952,9.7294243784419,9.88644161356904,9.52758665221032,9.61745304528633,8.97178632048294,9.4533997219536,9.29903629464176,9.45131770529489,9.62420735034554,9.08850689674467,9.08729090938286,9.07300668592546,8.85829384674551,8.53619609072659,7.91162101567715
"46","Djibouti","DJI","GDP (current US$)","NY.GDP.MKTP.CD","Middle East & North Africa","Lower middle income",766.147442945421,762.012577430701,777.267384555919,753.509224240846,790.034803981071,789.555526527302,767.506277077056,760.640776083859,755.759472273751,765.858323245752,768.183570343678,780.903961316367,791.384180673325,818.868785719334,863.236087368575,904.736679476444,967.679583807819,1052.71911700699,1223.85236343692,1267.31739354561,1343.27512498518,1451.54808090617,1559.24065068227,2312.7209484209,2464.29490507649,2652.51322808034,2803.68912494462,2926.15330391497,3038.26973815945,3172.75068492992,0.457322495354789,0.477883076841951,0.487765222339647,0.485041325520934,0.46596525505974,0.507626291869254,0.466092544228298,0.499350843902926,0.573137486865599,0.5571643477677,0.515624107238666,0.518404024997988,0.535513237164704,0.539730051279254,0.518403997361925,0.548995984863743,0.541184119836483,0.583520389453809,0.575725688522488,0.567756274078794,0.618904658836547,0.562277492466259,0.575946625874287,0.633989061859429,0.445083888253306,0.50328338611753,0.452042086074174,0.44486811448679,0.417134645806247,0.431407700717039
"47","Dominica","DMA","GDP (current US$)","NY.GDP.MKTP.CD","Latin America & Caribbean","Upper middle income",2860.32247919159,3122.65318162131,3317.82467126781,3466.99886929772,3721.27236746346,3860.80053754619,4120.5811848531,4292.113679863,4593.86334455796,4751.09210143866,4787.80144106777,4883.00302426697,4770.85189427686,4897.30836653891,5216.87243383011,5160.88914077013,5518.42319991872,5951.86341333777,6468.94476681711,6903.14580614942,6967.36495514661,7065.46037237599,6849.45593336945,7016.380071478,7317.48614321654,7597.28889409255,8080.96862341187,7298.51457951094,7745.37696325873,8516.28003895161,0.852006475249212,0.852551259644486,1.13401185042384,1.1296563020701,1.1260627216936,1.40637085999578,1.12782484880098,1.41659111514053,1.56733112007181,1.5752993068683,1.8664752333094,2.1529761306713,1.71821302001419,1.99708996314008,2.27314697918253,2.2669310912967,2.40391416312875,2.54248071461442,2.54133204129039,7.05736224028907,2.53961097609319,2.53835750158728,3.52340953293683,2.393725647899,2.53196617226593,2.52897797193617,2.52429645269829,2.37895328558829,2.37343983732358,2.36742426732591
"48","Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD","Europe & Central Asia","High income",26891.4464489571,27011.3774590051,29569.6603567111,27597.9752286356,29995.579623548,35351.3654606819,35650.7140860995,32835.9399398833,33368.142415092,33440.7948054205,30743.5476816353,30751.6543482681,33228.693544882,40458.7773986609,46511.5983324304,48799.8256011276,52026.9995142722,58487.0549677697,64322.0635020841,58163.2768762815,58041.3984363386,61753.6471319769,58507.5080517853,61191.1937042028,62548.9847332908,53254.8563700915,54663.9983719196,57610.0981801135,61591.9288698959,59775.7350964514,10.1323902112046,12.1840064350179,11.0280254555369,11.44040389868,12.1394189213588,11.4648812534478,13.9348221210646,12.0435399038522,11.257076678018,10.6599290954055,9.85089564493027,10.1235672353219,10.0150095216229,10.9876980711583,9.94167284369708,9.26296349191936,10.6910231947409,9.77947563396529,9.12512913943557,8.67810535672043,8.67389123204855,7.73708668950354,6.83528732540744,7.11673784909108,6.34715307409428,5.92946275425465,6.16619029904351,5.74676773694188,5.71834355284233,5.10798850907958
"49","Dominican Republic","DOM","GDP (current US$)","NY.GDP.MKTP.CD","Latin America & Caribbean","Upper middle income",991.614841147232,1351.29850024099,1566.52962344191,1733.39953649834,1905.94349639051,2127.74808893305,2293.75438147613,2476.06040304923,2638.31327013425,2653.22512384673,2869.17813861022,2977.43451003068,3110.32544702737,2418.35042158879,2487.32906105686,3932.78440650852,4109.03359145391,4707.79505245725,5087.98321278434,5039.40312212985,5555.39201393816,5913.42664885493,6110.36657603383,6238.13236658361,6608.82550130065,6921.52059432776,7280.88361041225,7609.35327534023,8050.64407623416,8282.11713050921,1.10184480501903,1.13198521184422,1.29853668953324,1.26151747566113,1.44982103039588,1.51421385124563,1.60070093851623,1.79357620169296,2.02326954758987,2.13225289598058,2.20390760964322,2.20733633467499,2.39313024437283,2.11630832457598,1.92546754836795,2.0544643579637,2.20964374830124,2.20904992653989,2.17591753290558,2.05289149115232,2.13303256734042,2.13079926652122,2.18308163166175,2.11878205322286,2.11014429086853,2.29437325655478,2.36493746549374,2.24005998196542,2.38163633813877,2.53562795178678
"50","Algeria","DZA","GDP (current US$)","NY.GDP.MKTP.CD","Middle East & North Africa","Lower middle income",2408.82298523207,1731.62136973126,1776.0282780527,1807.29745090643,1507.88666269017,1452.27843429532,1603.9403022019,1619.79774865029,1596.00392574042,1588.34890767221,1765.02714611601,1740.60665427662,1781.82890798394,2103.38129106939,2610.18542243488,3113.09488313744,3478.71000237567,3950.51299312471,4923.63161541178,3883.27090043585,4480.78631766464,5455.67940349748,5592.22011465752,5499.58733105334,5493.05669453686,4177.88954151689,3946.45244712537,4109.69821695727,4142.01855842918,3989.66827645235,2.44342997628157,2.51624327265714,2.47296077856087,2.61330374242682,2.60900906674069,2.65806257421468,2.60093352738967,2.50243923103872,2.47244785585944,2.53107051514779,2.57874448356462,2.50067460983515,2.58671219549639,2.73337366213098,2.73735406364241,2.84135137314603,2.96691468119827,3.00728984619534,3.10245108320028,3.17457329395465,3.1736545289208,3.29474258253391,3.60930765075577,3.64497934452673,3.79563225080737,3.93349591226698,3.82009033725814,3.82563798779582,3.92010908498775,3.9776504588966
"51","Ecuador","ECU","GDP (current US$)","NY.GDP.MKTP.CD","Latin America & Caribbean","Upper middle income",1489.52994603817,1622.20808790909,1688.50475223376,1727.75500331884,2026.11307662218,2132.90678274384,2155.51815039143,2356.36985737499,2293.88973536506,1578.93429773989,1445.27932442901,1894.61619585804,2172.1018772447,2425.85184175715,2691.27768473838,3002.13860439139,3328.88415626323,3567.83718649963,4249.01896979445,4231.61923466057,4633.59128443099,5200.55510783504,5682.04610814497,6056.33121253813,6377.09392877257,6124.49088707134,6060.09296156791,6213.50312736888,6295.93466163992,6222.52465327248,1.50719421331255,1.50298745015028,1.57239585816933,1.54632685791856,1.67737345444089,1.82624405237619,2.05072660234164,2.08761157740014,2.00599272907564,1.73684381000038,1.73880499384794,1.87771106633856,1.8389366941133,1.84447223391708,1.92551113237968,2.04110573784018,2.14305334259547,2.14317375988986,2.18014360012339,2.33511831130741,2.48149471118533,2.43376268412685,2.39690854715275,2.52745943048506,2.6203886322938,2.56106242995252,2.41402712668391,2.29664472037772,2.34951743812269,2.26146981694915
"52","Egypt, Arab Rep.","EGY","GDP (current US$)","NY.GDP.MKTP.CD","Middle East & North Africa","Lower middle income",765.642005459646,651.077547640744,713.452548255451,777.857735101984,849.452499105263,965.110869392023,1063.33304436484,1208.71991964238,1281.39691350876,1343.551962788,1450.47624243298,1378.20338333845,1191.10323854218,1102.46819936156,1062.15809193397,1186.39331322717,1397.43669004644,1667.3179980551,2044.52780415176,2331.26884011057,2645.96875877924,2791.81076592794,3229.68563030381,3262.65758647104,3379.55798627057,3562.93265798423,3519.8732398108,2444.29038718448,2537.12518504712,3019.09228346646,1.56321040341731,1.55630295557203,1.54942797982614,1.54741123744536,1.43872400795315,1.50351272840154,1.55562045955047,1.63440116418182,1.67642848648069,1.72611982319758,1.66507919237804,1.80606118695824,1.81072844330076,1.82654296494492,1.94817259590412,2.14793856186978,2.22117663954381,2.34430544026242,2.38509981978402,2.436192983285,2.4203357498903,2.43430530660281,2.48778555149693,2.41910347218325,2.42323250904485,2.44779055994331,2.44824951456185,2.51164963246569,2.51880645114074,2.48405991083232
"53","Eritrea","ERI","GDP (current US$)","NY.GDP.MKTP.CD","Sub-Saharan Africa","Low income",146.990523981371,169.434987265902,211.332003598523,208.999480039363,239.668086886437,262.230534786118,315.750682345785,312.724394950419,337.886592378035,307.90990930593,308.134186989866,316.823953634974,293.955672557565,334.585571470973,407.769076799143,388.595947574747,415.036030661272,439.832103359208,450.632398910533,595.109987115054,501.355316948421,642.508258791544,NA,NA,NA,NA,NA,NA,NA,NA,0.0191968738834587,0.019334561736991,0.194897840310455,0.28142199406691,0.329060653541504,0.362939025789993,0.396090630999692,0.378099045550458,0.276463568673324,0.290514219106718,0.279181805372767,0.294771469995844,0.274076513295331,0.265285439443408,0.250017556379878,0.212265177225503,0.178191486627586,0.170196293057994,0.146925246393638,0.15064488833047,0.157706965948227,0.177350808299644,NA,NA,NA,NA,NA,NA,NA,NA
"54","Spain","ESP","GDP (current US$)","NY.GDP.MKTP.CD","Europe & Central Asia","High income",13804.8767869937,14811.9028194881,16112.1889152156,13339.908563675,13415.2870010456,15471.962716535,16109.0843985284,14730.7971752046,15394.3514628249,15720.6405016061,14749.6874248766,15369.0011599444,17106.686576658,21510.8362454011,24907.0008505857,26429.1509449319,28389.0785799872,32591.350306587,35510.72223127,32169.5028548583,30532.4805081657,31677.9003083652,28322.8092495057,29067.809460022,29500.7894328614,25742.3688346766,26523.3482221547,28170.1678643304,30364.5799435622,29554.4905170087,5.53035272149699,5.6997858871967,5.93421189225053,5.54047276228084,5.77636289546657,6.05602903027259,5.76863509044857,6.20609595897526,6.36990671301203,6.89085253563194,7.23010706208244,7.21632868721128,7.54859375551361,7.55339634772477,7.81792130935957,8.02920201300456,7.69821256052189,7.84225214140785,7.05638771459665,6.20085682722524,5.86664242575026,5.87043562968744,5.75694679369718,5.20827462861938,5.18406700444856,5.51794435986542,5.31429458078119,5.65425445459575,5.49257147137707,5.09135092007508
"55","Estonia","EST","GDP (current US$)","NY.GDP.MKTP.CD","Europe & Central Asia","High income",3580.22755921268,3420.83655177626,2808.70476703601,1198.69248150092,1714.17162502376,3134.38975340971,3380.92630231549,3682.95230130007,4093.39247747007,4140.93660249568,4070.60902443476,4505.85833234278,5341.62894696777,7203.52303752772,8914.10355656673,10412.6443136314,12639.4000675671,16744.5844519199,18204.9664786963,14711.7352731142,14663.0446129293,17487.8047827433,17403.2053253355,19056.0019226144,20261.0667303135,17402.0376126933,18295.3429323828,20437.7653766859,23063.5638176761,23397.878255725,22.483166302781,20.2009333164245,15.5372381678583,12.2747180964415,12.1844987466787,11.3181227786618,12.1503764497448,11.9825513474118,11.7158530497289,10.9980694036443,10.6801433086254,11.0797736498777,10.8384383948961,12.3584692716237,12.4912847234964,12.717979000203,11.865073766901,14.902885103082,13.7612277408402,11.2775053109182,14.2698886573161,13.6880112758477,12.7693733102693,14.6586069619278,13.6473083842698,11.8138340452803,12.1523951390419,12.6842279851585,11.5887038881917,7.67227767917369
