"Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","c1990","c1991","c1992","c1993","c1994","c1995","c1996","c1997","c1998","c1999","c2000","c2001","c2002","c2003","c2004","c2005","c2006","c2007","c2008","c2009","c2010","c2011","c2012","c2013","c2014","c2015","c2016","c2017","c2018","c2019","Region","IncomeGroup"
"Grenada","GRD","GDP (current US$)","NY.GDP.MKTP.CD",278098762.962963,300757888.888889,310160444.444444,309812185.185185,325111814.814815,342172518.518519,366911444.444444,392190592.592593,445903592.592593,482009370.37037,520044370.37037,520444185.185185,540336925.925926,591018407.407407,599118592.592593,695555555.555555,698700666.666667,758683592.592593,825976037.037037,771275555.555555,771013259.259259,778655925.925926,799882259.259259,842620111.111111,911497407.407407,997007925.925926,1061640740.74074,1125685185.18519,1166523555.55556,1213485185.18519,110000,120000,170000,150000,160000,170000,190000,2e+05,220000,220000,210000,230000,239999.994635582,250000,230000.004172325,250000,259999.990463256,280000.001192093,289999.99165535,810000.002384186,289999.99165535,310000.002384186,409999.99642372,319999.992847443,250000,270000.010728836,280000.001192094,289999.99165535,319999.992847443,330000.013113022,"Latin America & Caribbean","Upper middle income"
"Greenland","GRL","GDP (current US$)","NY.GDP.MKTP.CD",1018970365,1016493395,1037921837,927219729,1005879948,1208946166,1197509787,1072147778,1149862703,1131561595,1068030830,1086172923,1169138789,1558753434,1822486689,1849805733,2013099482,2249811709,2499107511,2529948330,2503156061,2684467376,2609667674,2684952727,2842048998,2499115623,2707146783,2851610656,3055791341,2994332324,566542,553111,540319,495060,449705,484546,541355,560290,541447,539314,605551,560718,525914,589469,580529,584308,600787,592533,614852,537918,615828,658012,524781,509127,472496,475198,476203,491696,497156,502250,"Europe & Central Asia","High income"
"Guatemala","GTM","GDP (current US$)","NY.GDP.MKTP.CD",7650125217.35253,9406097735.09117,10440842165.3193,11399942453.0646,12983235568.2292,14655404433.2771,15674835615.3139,17790026221.6139,19395491992.9939,18318412251.3642,19288827158.9035,18405203853.1036,20444205991.025,21576351798.9145,23577286226.6407,26783543667.064,29744368110.9094,33567868322.6252,38503862830.6878,37125943564.9873,40676432028.5934,46876114650.4996,49593961141.7484,52996540703.5943,57852399963.7878,62186186575.7433,66053725049.0138,71654134378.5299,73208583758.9105,77020015201.3201,3930000,4030000,4830000,5110000,5430000,6350000,6190000,6550000,8290000,8200000.00000001,9420000.00000001,9810000.00000001,10470000.2670288,10539999.961853,10750000,11529999.7329712,11520000.4577637,12409999.8474121,11239999.7711182,11850000.3814697,11439999.5803833,11739999.7711182,12149999.6185303,1.3e+07,13949999.8092651,16340000.152588,17489999.7711181,16569999.6948242,18319999.6948242,19309999.4659424,"Latin America & Caribbean","Upper middle income"
"Guyana","GUY","GDP (current US$)","NY.GDP.MKTP.CD",396582263.291139,348533094.812165,373573141.486811,454101382.488479,540874934.201012,621626785.915493,705406001.424501,749138009.56454,717530683.169567,694754988.258295,712667896.727512,712167575.624277,726131434.715338,743064076.794567,787814379.183843,824880550.343965,2379818382.99241,2730971150.01134,3025187923.58617,3165663152.73351,3432913073.24154,3691384317.52178,4063089191.87525,4167800259.20888,4127659492.02031,4279840193.7046,4482697336.56174,4748174334.14044,4787636237.24043,5173760191.84652,1170000,1140000,1080000,1090000,1410000,1530000,1580000,1720000,1750000,1740000,1660000,1640000,1620000.00476837,1620000.00476837,1669999.95708466,1480000.01907349,1330000.04291534,1610000.01430511,1600000.02384186,1629999.99523163,1759999.99046326,1830000.04291534,2e+06,1980000.01907349,2059999.94277954,2079999.92370605,2480000.01907349,2470000.02861023,2589999.91416931,2849999.90463257,"Latin America & Caribbean","Upper middle income"
"Honduras","HND","GDP (current US$)","NY.GDP.MKTP.CD",4923009551.55642,4648668478.56753,4943700431.07368,4926728932.95069,4642280682.14252,5347445005.21376,5215028986.48649,5737099650.19011,6366340265.87888,6414520529.61672,7186650135.43927,7651174661.42872,7858235333.4834,8230387552.2259,8869311410.95131,9757034456.7578,10917481688.4711,12361257680.5627,13881701033.6546,14587496229.1811,15839344591.9842,17710315005.9999,18528601901.324,18499710127.8385,19756494434.7031,20979767785.2104,21717622071.3816,23136232229.6069,24067778953.842,25089976946.7736,2450000,2450000,2730000,2900000,3250000,3870000,3900000,4040000,4680000,4750000,4990000,5800000,6090000.15258789,6730000.01907349,7559999.94277955,6969999.79019165,7969999.79019169,8539999.961853,8590000.15258789,8069999.69482422,8180000.30517578,8810000.41961669,9239999.77111815,9369999.88555905,9460000.038147,9930000.30517579,9470000.26702878,9260000.22888184,10050000.1907349,10220000.2670288,"Latin America & Caribbean","Lower middle income"
"Croatia","HRV","GDP (current US$)","NY.GDP.MKTP.CD",2.4782e+10,1.8157e+10,1.2284e+10,1.3007e+10,1.7401e+10,22717081925,24075166261,24091170703,25792876644,23677307509,21839780971,23273640257,27074550258,34985749883,41958833541,45780237257,50860788253,60542673503,70750646248,63084004705,60426018629,63169910822,57192346923,58889082315,58330289757,50163192883,52295158344,56214427431,62247874949,62246206341,20340000,14740000,15040000,15540000,14870000,15460000,15260000,17070000,18530000,18520000,18040000,19200000,20280001,21610001,21100000,21450001,21610001,22879999,21730000,20309999,19459999,19030001,17410000,17010000,16240000,16600000,16879999,17410000,16430000,16520000,"Europe & Central Asia","High income"
"Haiti","HTI","GDP (current US$)","NY.GDP.MKTP.CD",3096289800,3473540601.82161,2257121668.19352,1878248741.04949,2167564194.7342,2813313278.81082,2907514522.92503,3338938830.01743,3723909226.86781,4153736347.44223,6813577558.17628,6331961555.40914,6058134466.75258,4826827577.08641,6036959914.72398,7184064657.2953,7518107786.51149,9522763153.81366,10485225353.1801,11597014807.3496,11859315078.7902,13008754110.8113,13708926466.2732,14902474090.615,15139264670.4225,14833154471.7456,13987693738.923,15035560372.6443,16455034352.7671,14785839382.9002,1020000,1e+06,900000.000000002,690000,190000,899999.999999999,1060000,1270000,1310000,1380000,1470000,1600000,1830000.04291534,1809999.94277954,1669999.95708466,1700000.04768372,1720000.02861023,2049999.95231628,2029999.97138977,1990000.00953674,2460000.03814697,2700000.04768371,2420000.07629395,2650000.09536743,3019999.98092651,3279999.97138977,3359999.89509583,3329999.92370605,3289999.96185303,3319999.9332428,"Latin America & Caribbean","Lower middle income"
"Hungary","HUN","GDP (current US$)","NY.GDP.MKTP.CD",3.4366e+10,34753569693,38730585922,40124916941,43166678735,46425677734,46658755152,47296952929,48706787306,49073380174,47218405892,53749989092,67608919144,85302003908,104141042626,113236711636,115751266695,140227560615,158374419641,131114229049,132231134159,141999960210,128857370477,135732595722,141078984817,125210324613,128636108315,143136245597,160586833778,163526491433,67420000,64550000,5.8e+07,58380000,57780000,57430000,58450000,56990000,57350000,57910000,54630000,56280000,55599998,58189999,56349998,55919998,55459999,53849998,53009998,47840000,47880001,46910000,43430000,40759998,40630001,43380001,44250000,46439999,46400002,46380001,"Europe & Central Asia","High income"
"Indonesia","IDN","GDP (current US$)","NY.GDP.MKTP.CD",106140727356.675,116621996217.133,128026966579.964,158006700301.533,176892143931.505,202132028723.115,227369679374.973,215748998609.635,95445547872.715,140001351215.462,165021012077.81,160446947784.909,195660611165.183,234772463823.808,256836875295.452,285868618224.017,364570514304.85,432216737774.861,510228634992.258,539580085612.401,755094160363.071,892969107923.094,917869910105.749,912524136718.018,890814755233.225,860854235065.079,931877364177.742,1015618742565.81,1042271531011.99,1119099868265.25,148530000,162400000,171510000,185090000,199180000,223680000,236720000.000001,261160000.000001,262700000,279480000,280650000,302060000,305640014.648438,333890014.648439,341239990.234375,342149993.896484,364470001.220703,379959991.455078,376140014.648437,391079986.572266,415519989.013672,475309997.558593,481510009.765625,447940002.441406,483910003.662108,488549987.792968,482510009.765625,517320007.324218,576989990.234376,619840026.85547,"East Asia & Pacific","Lower middle income"
"India","IND","GDP (current US$)","NY.GDP.MKTP.CD",320979026420.035,270105341879.226,288208430383.964,279296022987.919,327275583539.559,360281952716.797,392897054348.071,415867753863.874,421351477504.743,458820417337.807,468394937262.37,485441014538.638,514937948870.08,607699285433.872,709148514804.659,820381595512.902,940259888792.141,1216735441524.86,1198895582137.51,1341886602798.69,1675615335600.56,1823049927771.46,1827637859135.7,1856722121394.53,2039127446298.55,2103587813812.75,2294797980509.01,2651472946374.91,2702929718960.46,2831552222519.99,563580000,607230000,626290000,651350000,685900000,737860000,774070000,819270000,836270000,901330000,937860000,953540000.000001,985450012.207031,1011770019.53125,1085670043.94531,1136469970.70313,1215209960.9375,1336739990.23437,1424380004.88281,1564880004.88282,1659979980.46875,1756739990.23438,1909439941.40626,1972430053.71094,2147110107.42188,2158020019.53125,2195249999.99999,2320409912.10938,2451929931.64063,2456300048.82813,"South Asia","Lower middle income"
"Ireland","IRL","GDP (current US$)","NY.GDP.MKTP.CD",49305632408.4929,49787501584.4847,55918538121.3989,52417477613.676,57097656065.96,69139823232.3232,75790786290.3226,82856648758.3572,90199410115.5097,98893958262.6438,100207610429.909,109346669229.695,128596035288.401,164670771259.602,194372115041.065,211876989655.907,232180617162.279,270079279419.5,275447471451.063,236443115853.695,221876011283.5,238975558966.528,225496810956.67,238279269750.987,258969649063.72,291580037584.33,298928152644.686,335430829594.026,385041711506.234,399122063504.148,30960000,31470000,31510000,31650000,32820000,33450000,34820000,35970000,38419999.9999998,39970000,42530000.0000001,44820000,43930000.3051758,44090000.1525877,44689998.6267089,46650001.5258789,47259998.3215331,46360000.6103517,45779998.7792967,40560001.373291,40189998.626709,36680000.3051758,37130001.0681152,35709999.0844727,35529998.7792969,37060001.373291,38819999.6948242,37779998.7792969,37659999.8474121,35750000,"Europe & Central Asia","High income"
"Iran, Islamic Rep.","IRN","GDP (current US$)","NY.GDP.MKTP.CD",124813263926,3.04065e+11,5.0472e+10,63743623232,71841461173,96419225744,120403931885,113919163421,110276913363,113848450088,109591707802,126878750296,128626917504,153544751395,190043433965,226452138292,266298911661,349881601459,412336172447,416397025729,486807615326,626133114527,644035510448,492775565650,460382791826,408212918054,457954614143,486630146444,330991589889,291362916336,198470000,219100000,233650000,236730000,266690000,271520000,279810000,292400000,290990000,323360000,340450000,354070000,369869995,389769989,417660004,450790009,484179993,514140015,523049988,542289978,541169983,552049988,559119995,583700012,605349976,599179993,607210022,626419983,637429993,630010010,"Middle East & North Africa","Lower middle income"
"Iraq","IRQ","GDP (current US$)","NY.GDP.MKTP.CD",180408064516.129,407796349.663785,553671957.671958,1031944881.13189,3991349282.75729,12894029888.1122,10433698621.3427,20764857056.3795,20617405044.2425,36881601583.8194,48364250943.9051,36176430128.8057,32928454672.4246,21921569478.8163,36627901762.063,49954890353.2609,65140147197.1215,88837055195.2619,131614433712.245,111657581662.35,138516722649.573,185749664444.444,218002481737.691,234637675128.645,228415656174.957,166774109673.732,166602488747.885,187217660050.676,227367469034.031,233636097800.338,64210000,45550000,67339999.9999999,89560000,102120000,100070000,98880000,118910000,91779999.9999999,72710000,87629999.9999999,97549999.9999999,91160003.6621094,81279998.7792968,88110000.6103515,85129997.2534179,82959999.0844728,76650001.525879,88139999.3896483,94199996.9482423,108550003.051758,113040000.915527,1.29e+08,139100006.103516,134039993.286133,133169998.168945,142229995.727539,155080001.831055,163149993.896484,174559997.558594,"Middle East & North Africa","Upper middle income"
"Iceland","ISL","GDP (current US$)","NY.GDP.MKTP.CD",6468736355.55678,6909730288.17061,7080981738.05606,6218581531.64347,6389460342.78656,7123633418.19739,7426082270.67669,7569666973.65322,8503693098.62271,8982047589.4895,9025660361.75842,8234846804.60582,9318395054.85934,11429333037.8443,13825302535.7699,16852963067.0496,17465318552.2941,21652505596.7528,18074622987.0185,13154414219.207,13751161917.7398,15221622925.9319,14751508133.5443,16125060515.3117,17867662177.8911,17517210519.0912,20793168030.9524,24728285177.4603,26267063757.5495,24857740445.0401,1950000,1910000,1940000,1980000,2090000,2e+06,2270000,2150000,2150000,2120000,2230000,2160000,2240000.00953674,2230000.01907349,2319999.9332428,2289999.96185303,2329999.92370605,2380000.11444092,2180000.0667572,2109999.89509583,1960000.03814697,1889999.98569489,1860000.01430511,2029999.97138977,2049999.95231628,2059999.94277954,1629999.99523163,1669999.95708466,1700000.04768372,1639999.98569489,"Europe & Central Asia","High income"
"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",6.0715e+10,6.8873e+10,7.6961e+10,7.7351e+10,8.8297e+10,100605702521,110180666416,114753492202,115999082656,117166318091,132455662080,130816321183,121148475242,127046633803,135571348059,142657069100,154145495309,179161786957,216711549610,207953439209,234654589560,262293871093,258417104164,294167366504,310944937638,300078278118,319024417317,355277223507,373641241441,397934596953,33810000,34520000,36860000,40500000,43360000,46780000,48730000,50970000,51500000,52980000,5.7e+07,57950000,61080002,62930000,63160000,61009998,64330002,66599998,66709999,65730003,70519997,69820000,76059998,6.7e+07,64720001,66139999,64980003,65610001,61080002,62650002,"Middle East & North Africa","High income"
"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",1181222653522.95,1246220156079.29,1320161644933.23,1064958075550.63,1099216688280.5,1174662070605.02,1312426527795.21,1241879604365.62,1270052525928.4,1252446659833.79,1146676894209.73,1168023426056.38,1276769338449.3,1577621707050.51,1806542968545.56,1858217147203.73,1949551719389.64,2213102482751.46,2408655348718.59,2199928804118.63,2136099955236.67,2294994296589.5,2086957656821.6,2141924094298.56,2162009615996.54,1836637711060.55,1877071687633.78,1961796197354.36,2091932426266.98,2011285742552.15,405260000,404070000,402270000,396930000,392290000,416420000,412150000,415520000,426370000,433010000,436300000,436570000,443470001.220703,462200012.207031,472399993.896484,473829986.572266,466649993.896484,459369995.117188,444980010.986328,397059997.558594,405269989.013672,396690002.441406,376750000,346459991.455078,327500000,337859985.351563,333339996.337891,329190002.441406,324880004.882813,317239990.234375,"Europe & Central Asia","High income"
"Jamaica","JAM","GDP (current US$)","NY.GDP.MKTP.CD",4592224067.37194,4106199176.28901,3535460089.80719,5440064773.17365,5452564385.43307,6577523824.70029,7393883554.77969,8400033893.99653,8787195622.43502,8887061866.89206,9005064474.93003,9194717835.99985,9719017925.92929,9430230564.4699,10174664853.9476,11243868485.7428,11930171468.3796,12799593017.7101,13709402085.3206,12120460872.8003,13220556882.7046,14444655299.8772,14807086889.2099,14264202737.3082,13899228824.2161,14188935947.5694,14077109396.8584,14808989993.3185,15730793852.7913,15830768549.8916,7470000,7409999.99999999,8150000,8320000.00000001,8379999.99999999,8680000.00000001,9040000.00000001,9199999.99999999,9720000.00000001,9980000,10060000,10080000,10250000,10590000.1525879,10569999.6948242,10560000.4196167,12060000.4196167,12020000.4577637,9619999.88555908,7880000.11444093,7480000.0190735,7530000.20980835,6960000.03814697,7400000.09536743,7190000.05722045,7090000.15258789,7570000.17166139,7219999.79019166,8609999.65667724,8390000.34332274,"Latin America & Caribbean","Upper middle income"
"Jordan","JOR","GDP (current US$)","NY.GDP.MKTP.CD",4160003917.43258,4344250257.01278,5311329067.37276,5605841535.57512,6237739516.24445,6727446632.42009,6928359238.36389,7246188575.45839,7912327362.48237,8149106064.88011,8460424400.56418,8975689844.8519,9582453032.44006,10195660789.8449,11411390409.0268,12588665303.244,15056929760.2257,17110587447.1086,22657662392.5602,24537876056.338,27133804225.3521,29524149154.9296,31634561690.1408,34454440140.8451,36847643521.1268,38587017887.3239,39892551126.7606,41408960845.0704,42932112676.0563,44502895915.493,9930000,9780000,11930000,12200000,12990000,13600000,13870000,14370000,14620000,14630000,16270000,16250000,16870000.8392334,17309999.4659424,18579999.9237061,19870000.8392334,20170000.0762939,21090000.1525879,20010000.2288818,20659999.8474121,20200000.7629395,20760000.2288818,24120000.8392334,23799999.2370605,25549999.2370605,25309999.4659424,24819999.6948242,26149999.6185303,24780000.6866455,24629999.1607666,"Middle East & North Africa","Upper middle income"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",3132817652848.04,3584420077100.84,3908809463463.86,4454143876947.21,4998797547740.97,5545563663889.7,4923391533851.63,4492448605638.94,4098362709531.24,4635982224063.88,4968359075956.59,4374711694090.87,4182846045873.61,4519561645253.53,4893116005656.56,4831467035389.8,4601663122649.92,4579750920354.81,5106679115127.3,5289493117993.89,5759071769013.11,6233147172341.35,6272362996105.03,5212328181166.18,4896994405353.29,4444930651964.18,5003677627544.24,4930837369151.42,5037835383110.97,5123318151510.62,1090530000,1103980000,1115060000,1107610000,1160780000,1171010000,1184670000,1172630000,1130310000,1165320000,1182610000,1170380000,1206599975.58594,1214949951.17188,1209849975.58594,1212819946.28906,1189520019.53125,1225069946.28906,1158219970.70313,1100979980.46875,1156479980.46875,1213520019.53125,1253609985.35156,1262780029.29688,1217119995.11719,1179439941.40625,1167790039.0625,1155229980.46875,1116150024.41406,1081569946.28906,"East Asia & Pacific","High income"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",26932729102.7371,24923076923.0769,24917355371.9008,23409260879.9427,21250792886.1054,20374302652.3819,21035368250.8881,22165932062.966,22135254836.0031,16870821839.7584,18291994909.0044,22152694161.8882,24636593223.3467,30833699702.7594,43151647002.6096,57123671733.8952,81003884545.4099,104849886825.584,133441612246.798,115308661142.927,148047348240.643,192626507971.584,207998568865.789,236634552078.102,221415572819.5,184388432148.715,137278320084.171,166805800595.704,179339994859.384,181667190075.541,237250000,246370000.000001,253840000.000001,219240000,199170000,175240000.000001,153390000,132240000,135840000,122650000,120150000,117440000,131059997.558594,146139999.389648,158029998.779297,169210006.713867,185300003.051758,198389999.389648,242029998.779297,213610000.610353,229699996.948242,245449996.948242,244600006.103516,260010009.765625,209229995.727538,190729995.727538,202149993.896484,214580001.831055,216600006.103516,212110000.610353,"Europe & Central Asia","Upper middle income"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",8572359162.74408,8151479004.21334,8209129171.73649,5751789915.05363,7148145375.78545,9046326059.98857,12045858436.2399,13115773737.5664,14093998843.7334,12896013576.7324,12705357103.0056,12986007425.8781,13147743910.7241,14904517649.8476,16095337093.8366,18737897744.7948,25825524820.8064,31958195182.2406,35895153327.8497,42347217912.9176,45405587556.7313,46869457318.2541,56396706005.9435,61671425370.0235,68285768554.472,70120413328.7838,74815121314.9381,82035800868.187,92202956320.532,100379713697.421,6140000,5890000.00000001,5949999.99999999,5860000,5869999.99999999,6369999.99999999,6970000,6640000,7160000,7489999.99999999,8319999.99999999,7609999.99999999,7420000.07629395,6530000.20980835,7440000.05722048,8319999.69482422,9300000.19073485,9369999.88555909,9909999.84741212,11710000.038147,12640000.3433228,13029999.7329712,12149999.6185303,14100000.3814697,15149999.6185303,17209999.0844727,19110000.6103516,18979999.5422363,17489999.7711182,22280000.6866455,"Sub-Saharan Africa","Lower middle income"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",2.675e+09,2569444444.44444,2316562500,2028295454.54545,1681006993.00699,1661018518.51852,1827570586.16784,1767864035.71943,1645963749.83146,1249061487.01457,1369688498.06778,1525116370.27939,1605643104.73021,1919008090.49641,2211534585.0034,2460248026.17783,2834168889.42019,3802566170.81543,5139957784.91084,4690062255.12247,4794357795.07139,6197766118.59856,6605139933.41063,7335027591.91628,7468096566.71158,6678178340.45121,6813092065.83507,7702934800.12836,8271108638.39931,8871026074.19762,22760000,20420000,13800000,10110000,6549999.99999998,4600000.00000001,5770000.00000001,5690000.00000002,6040000,4790000,4670000,3970000,4969999.79019165,5590000.15258789,5559999.94277952,5300000.19073486,5320000.17166136,6469999.79019166,7510000.22888186,6760000.22888185,6349999.90463254,7619999.88555908,10060000.4196167,9380000.11444093,9710000.03814699,10270000.4577637,9699999.80926515,9430000.30517579,11250000,10050000.1907349,"Europe & Central Asia","Lower middle income"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",8.99e+08,2.011e+09,2.439e+09,2533727592,2791435272,3441205693,3506695720,3443413389,3120425503,3517242477,3654031716,3984000517,4284028483,4658246918,5337833248,6293046162,7274595707,8639235842,10351914093,10401851851,11242275199,12829541141,14054443213,15227991395,16702610842,18049954289,20016747754,22177200512,24571753583,27089389787,1260000,1300000,1350000,1380000,1480000,1470000,1530000,1640000,1880000,1910000,1960000,2150000,2210000,2380000,2380000,2660000,2960000,3660000,4060000,4750000,5140000,5360000,5670000,5740000,6950000,8430000,11070000,12690000,14580000,16180000,"East Asia & Pacific","Lower middle income"
"Kiribati","KIR","GDP (current US$)","NY.GDP.MKTP.CD",39809538.6776989,47515189.2818196,47737955.346651,46919624.6430029,54832577.8622606,56338028.1690141,66515376.7900462,67537479.5903221,65334841.0604347,69032258.0645161,67254174.3970315,63101272.3699183,72196457.6768445,90231856.8000519,102367039.270481,112133944.253532,110234939.759036,132671742.950381,141042610.300285,132419903.291218,155299728.488133,180665807.21513,189630114.855587,184550740.142316,177862310.350122,170291001.98321,178509814.059419,188192060.085837,196230573.819486,177935349.322211,20000,20000,20000,30000,30000,30000,30000,30000,30000,30000,30000,30000,39999.9991059303,39999.9991059303,50000.0007450581,70000.0002980232,70000.0002980232,59999.9986588955,59999.9986588955,59999.9986588955,50000.0007450581,50000.0007450581,59999.9986588955,59999.9986588955,59999.9986588955,59999.9986588955,70000.0002980232,90000.0035762787,90000.0035762787,90000.0035762788,"East Asia & Pacific","Lower middle income"
"Korea, Rep.","KOR","GDP (current US$)","NY.GDP.MKTP.CD",283367525714.932,330648530715.211,355525267405.367,392666101884.959,463617399962.661,566583427334.137,610169556840.077,569754543829.957,383330931042.356,497512659612.052,576178114168.494,547658231279.87,627246081417.004,702717332012.991,793175007858.066,934901071332.984,1053216909887.56,1172614086539.86,1047339010225.25,943941876218.743,1144066965324.49,1253223044718.99,1278427634342.59,1370795199976.18,1484318219633.63,1465773245547.15,1500111596236.37,1623901496835.79,1724845615629.26,1651422932447.77,247680000,274790000,297050000,327600000,354280000,385410000,409990000,431640000,366570000,401880000,456660000,471530000,4.63e+08,465700012.207031,485910003.662109,4.81e+08,487850006.103518,503690002.441405,514919982.910157,526640014.648436,575219970.703127,598479980.468749,600320007.324221,599599975.585938,588090026.855467,607830017.089844,615880004.882811,626630004.882811,630640014.648438,610789978.027341,"East Asia & Pacific","High income"
"Kuwait","KWT","GDP (current US$)","NY.GDP.MKTP.CD",18427777778,11008793176,19858555215,23941391391,24848483838,27191353887,31493319973,30355093966,25939960630,30123850197,37712842243,34887512227,38137545245,47876510067,59439090601,80798630137,101548931771,114639690359,147395089286,105963168867,115419399860,154068115942,174070382279,174161142454,162631412509,114567298106,109419728567,120707435542,138182400494,136196760181,29130000,7820000,29648394,49129430,55225776,36250000,35630000,37300000,42130000,45740000,49840000,53190000,55590000,58119999,61910000,69910004,72430000,70599998,75839996,77650002,80720001,83290001,85309998,87360001,85570000,89019997,91550003,90730003,91389999,92650002,"Middle East & North Africa","High income"
"Lao PDR","LAO","GDP (current US$)","NY.GDP.MKTP.CD",865559856.1639,1028087972.31085,1127806944.61513,1327748654.65969,1543606345.11684,1763536304.53964,1873671550.34636,1747011857.33107,1280177838.71905,1454430642.49183,1731198022.45494,1768619058.34647,1758176653.07746,2023324407.30316,2366398119.8821,2735558726.25625,3455031447.60194,4223152219.2439,5446434031.69042,5836138127.06562,7131773632.71369,8750107401.57872,10192848926.2582,11983252611.2727,13279248478.8161,14426381187.0894,15912495368.8717,17071162084.4067,18141651381.3884,18740559554.1632,509999.999999999,549999.999999998,599999.999999998,609999.999999999,640000,670000.000000002,780000.000000001,830000,849999.999999998,880000.000000001,899999.999999999,1e+06,1110000.01430511,1149999.97615814,1210000.03814697,1259999.99046326,1639999.98569489,1730000.01907349,2049999.95231628,2539999.96185303,2880000.11444092,3039999.96185303,3269999.98092651,4159999.84741211,4340000.15258789,8880000.11444094,15699999.8092651,19049999.2370605,19360000.6103516,18709999.0844727,"East Asia & Pacific","Lower middle income"
"Lebanon","LBN","GDP (current US$)","NY.GDP.MKTP.CD",2838485353.96187,4690415092.53663,5843579160.90122,7941744492.1211,9599127049.9375,11718795528.4939,13690217333.2697,15751867489.4446,17247179005.5219,17391056369.2265,17260364842.4544,17649751243.7811,19152238805.9701,20082918739.6352,21159827992.0398,21497336498.9718,22022709851.5423,24827355014.66,29118916105.6053,35399582928.6236,38443907042.3217,39927125961.194,44016799515.8209,46880103080.6634,48095213746.4677,49929337837.0813,51147308773.9304,53027680685.8375,54901519155.6219,51605959131.3385,5619999.99999999,7040000,7020000,10330000,11270000,13300000,14120000,16130000,16260000,17040000,15670000,16890000,16840000.1525879,17409999.8474121,17879999.1607666,17280000.6866455,16229999.5422363,15039999.961853,18649999.6185303,21899999.6185303,20860000.6103516,21180000.3051758,23469999.3133545,23239999.7711182,25149999.6185303,27010000.2288818,27809999.4659424,29319999.6948242,27790000.9155273,27950000.7629395,"Middle East & North Africa","Lower middle income"
"Liberia","LBR","GDP (current US$)","NY.GDP.MKTP.CD",3.84e+08,3.48e+08,2.24e+08,1.6e+08,1.32e+08,1.35e+08,1.59e+08,2.96e+08,3.6e+08,4.42e+08,8.74e+08,9.06e+08,9.27e+08,7.48e+08,8.97e+08,9.49e+08,1.119e+09,1.373e+09,1.726e+09,1.768e+09,1.998e+09,2.398e+09,2791614000,3177198100,3225652000,3227075700,3398419600,3390703400,3422754800,3319596500,450000,370000,4e+05,420000,420000,420000,440000,450000,490000,4e+05,430000,450000,450000,480000,560000,670000,690000,640000,540000,540000,730000,850000,950000,920000,1220000,1260000,1410000,1280000,1130000,1180000,"Sub-Saharan Africa","Low income"
"Libya","LBY","GDP (current US$)","NY.GDP.MKTP.CD",28901836158.1921,31995012468.8279,33881392045.4545,30657030223.3903,28607921928.8175,25544128198.9955,27884615384.6154,30698633109.1343,27249786142.0017,35976714100.9056,38270206950.41,34110064452.1567,20481889763.7795,26265625000,33122307692.3077,47334148578.4164,60092950669.9147,68035403136.3852,86708074534.1615,60810211408.0574,75380170508.3675,48167374611.9915,92538004279.9398,75350633010.9303,57372445771.7699,48717854039.9653,49910960874.5685,67158415841.5842,76684175824.1758,69252306372.0232,28600000,28820000,26340000,30580000,38640000,43480000,45430000,42200000,41900000,43220000,44720000,44450000,45590000.1525879,48919998.1689453,48459999.0844727,52990001.6784668,52919998.1689453,49389999.3896484,53270000.4577637,56400001.5258789,59549999.2370605,41950000.7629395,57630001.0681152,58610000.6103516,5.8e+07,51330001.8310547,50950000.7629395,55159999.8474121,56619998.9318848,56799999.2370605,"Middle East & North Africa","Upper middle income"
"St. Lucia","LCA","GDP (current US$)","NY.GDP.MKTP.CD",579629629.62963,613703703.703704,674074074.074074,684814814.814815,713703703.703704,762962962.962963,788888888.888889,805925925.925926,877407407.407407,921851851.851852,932592592.592592,892592592.592592,9e+08,987407407.407407,1066666666.66667,1135555555.55556,1268319185.18519,1336088814.81481,1437731111.11111,1401507888.88889,1486758037.03704,1576988407.40741,1605146777.77778,1664816740.74074,1755130814.81481,1808079888.88889,1865513429.62963,1996771440.74074,2065127262.96296,2118791548.14815,190000,2e+05,3e+05,290000,310000,340000.000000001,340000,350000.000000001,390000.000000001,390000.000000001,390000.000000001,420000.000000001,430000.007152557,449999.98807907,449999.988079071,439999.997615814,479999.989271163,479999.989271164,490000.009536743,1370000.00476837,529999.97138977,589999.973773956,750000,509999.990463258,509999.990463258,499999.999999999,509999.990463256,529999.971389771,529999.971389772,540000.021457673,"Latin America & Caribbean","Upper middle income"
